"participant.id_in_session","participant.code","participant.label","participant._is_bot","participant._index_in_pages","participant._max_page_index","participant._current_app_name","participant._current_page_name","participant.time_started_utc","participant.visited","participant.mturk_worker_id","participant.mturk_assignment_id","participant.payoff","participant.treatment","participant.selected_round","participant.stopped_at","session.code","session.label","session.mturk_HITId","session.mturk_HITGroupId","session.comment","session.is_demo","session.config.name","session.config.participation_fee","session.num_roadblockers","session.treatment","activism.1.player.id_in_group","activism.1.player.role","activism.1.player.payoff","activism.1.player.effort_score","activism.1.player.wage","activism.1.player.contribution","activism.1.player.actual_effort_time","activism.1.player.chose_activism","activism.1.player.round_payoff","activism.1.player.seat_number","activism.1.group.id_in_subsession","activism.1.group.num_activists","activism.1.group.num_roadblockers","activism.1.group.treatment","activism.1.subsession.round_number","activism.2.player.id_in_group","activism.2.player.role","activism.2.player.payoff","activism.2.player.effort_score","activism.2.player.wage","activism.2.player.contribution","activism.2.player.actual_effort_time","activism.2.player.chose_activism","activism.2.player.round_payoff","activism.2.player.seat_number","activism.2.group.id_in_subsession","activism.2.group.num_activists","activism.2.group.num_roadblockers","activism.2.group.treatment","activism.2.subsession.round_number","activism.3.player.id_in_group","activism.3.player.role","activism.3.player.payoff","activism.3.player.effort_score","activism.3.player.wage","activism.3.player.contribution","activism.3.player.actual_effort_time","activism.3.player.chose_activism","activism.3.player.round_payoff","activism.3.player.seat_number","activism.3.group.id_in_subsession","activism.3.group.num_activists","activism.3.group.num_roadblockers","activism.3.group.treatment","activism.3.subsession.round_number","activism.4.player.id_in_group","activism.4.player.role","activism.4.player.payoff","activism.4.player.effort_score","activism.4.player.wage","activism.4.player.contribution","activism.4.player.actual_effort_time","activism.4.player.chose_activism","activism.4.player.round_payoff","activism.4.player.seat_number","activism.4.group.id_in_subsession","activism.4.group.num_activists","activism.4.group.num_roadblockers","activism.4.group.treatment","activism.4.subsession.round_number","activism.5.player.id_in_group","activism.5.player.role","activism.5.player.payoff","activism.5.player.effort_score","activism.5.player.wage","activism.5.player.contribution","activism.5.player.actual_effort_time","activism.5.player.chose_activism","activism.5.player.round_payoff","activism.5.player.seat_number","activism.5.group.id_in_subsession","activism.5.group.num_activists","activism.5.group.num_roadblockers","activism.5.group.treatment","activism.5.subsession.round_number","activism.6.player.id_in_group","activism.6.player.role","activism.6.player.payoff","activism.6.player.effort_score","activism.6.player.wage","activism.6.player.contribution","activism.6.player.actual_effort_time","activism.6.player.chose_activism","activism.6.player.round_payoff","activism.6.player.seat_number","activism.6.group.id_in_subsession","activism.6.group.num_activists","activism.6.group.num_roadblockers","activism.6.group.treatment","activism.6.subsession.round_number","activism.7.player.id_in_group","activism.7.player.role","activism.7.player.payoff","activism.7.player.effort_score","activism.7.player.wage","activism.7.player.contribution","activism.7.player.actual_effort_time","activism.7.player.chose_activism","activism.7.player.round_payoff","activism.7.player.seat_number","activism.7.group.id_in_subsession","activism.7.group.num_activists","activism.7.group.num_roadblockers","activism.7.group.treatment","activism.7.subsession.round_number","activism.8.player.id_in_group","activism.8.player.role","activism.8.player.payoff","activism.8.player.effort_score","activism.8.player.wage","activism.8.player.contribution","activism.8.player.actual_effort_time","activism.8.player.chose_activism","activism.8.player.round_payoff","activism.8.player.seat_number","activism.8.group.id_in_subsession","activism.8.group.num_activists","activism.8.group.num_roadblockers","activism.8.group.treatment","activism.8.subsession.round_number","activism.9.player.id_in_group","activism.9.player.role","activism.9.player.payoff","activism.9.player.effort_score","activism.9.player.wage","activism.9.player.contribution","activism.9.player.actual_effort_time","activism.9.player.chose_activism","activism.9.player.round_payoff","activism.9.player.seat_number","activism.9.group.id_in_subsession","activism.9.group.num_activists","activism.9.group.num_roadblockers","activism.9.group.treatment","activism.9.subsession.round_number","activism.10.player.id_in_group","activism.10.player.role","activism.10.player.payoff","activism.10.player.effort_score","activism.10.player.wage","activism.10.player.contribution","activism.10.player.actual_effort_time","activism.10.player.chose_activism","activism.10.player.round_payoff","activism.10.player.seat_number","activism.10.group.id_in_subsession","activism.10.group.num_activists","activism.10.group.num_roadblockers","activism.10.group.treatment","activism.10.subsession.round_number","activism.11.player.id_in_group","activism.11.player.role","activism.11.player.payoff","activism.11.player.effort_score","activism.11.player.wage","activism.11.player.contribution","activism.11.player.actual_effort_time","activism.11.player.chose_activism","activism.11.player.round_payoff","activism.11.player.seat_number","activism.11.group.id_in_subsession","activism.11.group.num_activists","activism.11.group.num_roadblockers","activism.11.group.treatment","activism.11.subsession.round_number","activism.12.player.id_in_group","activism.12.player.role","activism.12.player.payoff","activism.12.player.effort_score","activism.12.player.wage","activism.12.player.contribution","activism.12.player.actual_effort_time","activism.12.player.chose_activism","activism.12.player.round_payoff","activism.12.player.seat_number","activism.12.group.id_in_subsession","activism.12.group.num_activists","activism.12.group.num_roadblockers","activism.12.group.treatment","activism.12.subsession.round_number","activism.13.player.id_in_group","activism.13.player.role","activism.13.player.payoff","activism.13.player.effort_score","activism.13.player.wage","activism.13.player.contribution","activism.13.player.actual_effort_time","activism.13.player.chose_activism","activism.13.player.round_payoff","activism.13.player.seat_number","activism.13.group.id_in_subsession","activism.13.group.num_activists","activism.13.group.num_roadblockers","activism.13.group.treatment","activism.13.subsession.round_number","activism.14.player.id_in_group","activism.14.player.role","activism.14.player.payoff","activism.14.player.effort_score","activism.14.player.wage","activism.14.player.contribution","activism.14.player.actual_effort_time","activism.14.player.chose_activism","activism.14.player.round_payoff","activism.14.player.seat_number","activism.14.group.id_in_subsession","activism.14.group.num_activists","activism.14.group.num_roadblockers","activism.14.group.treatment","activism.14.subsession.round_number","questionnaire.1.player.id_in_group","questionnaire.1.player.role","questionnaire.1.player.payoff","questionnaire.1.player.q1_support","questionnaire.1.player.q1_pressure","questionnaire.1.player.q1_convincing","questionnaire.1.player.q1_too_extreme","questionnaire.1.player.q1_no_earnings_effect","questionnaire.1.player.q1_reciprocate","questionnaire.1.player.q1_autonomy","questionnaire.1.player.q1_motivation_other","questionnaire.1.player.q2_activism_choice","questionnaire.1.player.q3_personal_cost","questionnaire.1.player.q4_cost_to_others","questionnaire.1.player.q5_extremity","questionnaire.1.player.q6_legitimacy","questionnaire.1.player.q7_social_id","questionnaire.1.player.q8_compassion","questionnaire.1.player.q8_sympathy","questionnaire.1.player.q8_annoyance","questionnaire.1.group.id_in_subsession","questionnaire.1.subsession.round_number","activism.1.group.total_contribution","activism.2.group.total_contribution","activism.3.group.total_contribution","activism.4.group.total_contribution","activism.5.group.total_contribution","activism.6.group.total_contribution","activism.7.group.total_contribution","activism.8.group.total_contribution","activism.9.group.total_contribution","activism.10.group.total_contribution","activism.11.group.total_contribution","activism.12.group.total_contribution","activism.13.group.total_contribution","activism.14.group.total_contribution","pct_complete","session_num","seat_num","Age_Years","Nationality","Gender","Field_of_Study","Year_of_Study_Semester","Degree_Programme","Work_Experience","Highest_Education_Level","Employment","Monthly_Disposable_Income_EUR","Political_Orientation_0_10","General_Trust_0_10","Risk_Willingness_0_10","Charitable_Donations"
8,"zwt9mabo",22,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.530089",1,NA,NA,25.5,"petition",12,1781013481.38014,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,14,140,40,45,NA,148,22,7,NA,NA,"petition",1,3,NA,0,14,140,40,45,NA,140,NA,7,NA,NA,"petition",2,3,NA,0,13,130,0,45,NA,170,NA,7,NA,NA,"petition",3,3,NA,0,11,110,0,45,NA,166,NA,7,NA,NA,"petition",4,3,NA,0,13,130,30,45,NA,188,NA,7,NA,NA,"petition",5,3,NA,0,12,120,30,45,NA,170,NA,7,NA,NA,"petition",6,3,NA,0,10,100,0,45,NA,132,NA,7,NA,NA,"petition",7,3,NA,0,15,150,100,45,1,178,NA,7,4,0,"petition",8,3,NA,0,12,120,100,45,1,160,NA,7,4,0,"petition",9,3,NA,0,13,130,100,45,1,166,NA,7,4,0,"petition",10,3,NA,0,14,140,100,45,1,192,NA,7,4,0,"petition",11,3,NA,0,13,130,120,45,1,170,NA,7,4,0,"petition",12,3,NA,0,11,110,110,45,1,168,NA,7,4,0,"petition",13,3,NA,0,14,140,40,45,1,156,NA,7,4,0,"petition",14,8,NA,0,1,0,0,0,0,0,0,NA,"None of the above",2,4,4,4,3,4,4,3,1,1,120,100,100,140,220,200,80,320,350,340,380,400,420,140,78.6764705882353,2,22,22,"German","Woman","Social Studies","3-4","BSc","<1 year","Secondary school","Not employed","650",1,5,3,"Once"
9,"678275og",16,0,78,143,"activism","WaitForResults","2026-06-09 13:35:27.830597",1,NA,NA,0,"roadblock",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,11,110,110,45,NA,66,16,6,NA,NA,"roadblock",1,1,NA,0,13,130,130,45,NA,96,NA,6,NA,NA,"roadblock",2,1,NA,0,11,110,110,45,NA,94.4,NA,6,NA,NA,"roadblock",3,1,NA,0,12,120,120,45,NA,94,NA,6,NA,NA,"roadblock",4,1,NA,0,12,120,60,45,NA,125.2,NA,6,NA,NA,"roadblock",5,1,NA,0,11,110,55,45,NA,133,NA,6,NA,NA,"roadblock",6,1,NA,0,13,130,0,45,NA,162,NA,6,NA,NA,"roadblock",7,1,NA,0,10,100,50,40,0,NA,NA,6,2,2,"roadblock",8,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",9,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",10,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",11,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",12,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",13,1,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",14,9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,165,240,236,235,163,195,80,NA,NA,NA,NA,NA,NA,NA,51.4705882352941,2,16,23,"Romanian","Man",NA,"5-6","BSc","<1 year","Secondary school","Part-time","500",6,3,6,"No"
10,"84zpvizz",9,0,49,143,"activism","RoundResults","2026-06-09 13:35:27.910935",1,NA,NA,0,"demonstration",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,7,70,20,45,NA,78,9,2,NA,NA,"demonstration",1,4,NA,0,13,130,0,45,NA,154,NA,2,NA,NA,"demonstration",2,4,NA,0,12,120,0,45,NA,140,NA,2,NA,NA,"demonstration",3,4,NA,0,8,80,0,45,NA,96,NA,2,NA,NA,"demonstration",4,4,NA,0,10,100,0,45,NA,NA,NA,2,NA,NA,"demonstration",5,4,NA,0,NA,NA,NA,45,NA,NA,NA,2,NA,NA,"demonstration",6,4,NA,0,NA,NA,NA,45,NA,NA,NA,2,NA,NA,"demonstration",7,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",8,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",9,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",10,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",11,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",12,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",13,4,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",14,10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70,60,50,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8529411764706,2,9,22,"Czech","Man","Economics","5-6","BSc","<1 year","Secondary school","In education studying","300",4,8,7,"No"
11,"5qny78h8",6,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:27.954087",1,NA,NA,15.9,"petition",14,1781013396.7806,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,8,80,40,45,NA,96,6,4,NA,NA,"petition",1,3,NA,0,10,100,80,45,NA,96,NA,4,NA,NA,"petition",2,3,NA,0,7,70,35,45,NA,83,NA,4,NA,NA,"petition",3,3,NA,0,7,70,40,45,NA,86,NA,4,NA,NA,"petition",4,3,NA,0,8,80,50,45,NA,84,NA,4,NA,NA,"petition",5,3,NA,0,8,80,30,45,NA,82,NA,4,NA,NA,"petition",6,3,NA,0,9,90,30,45,NA,94,NA,4,NA,NA,"petition",7,3,NA,0,10,100,65,45,1,89,NA,4,4,0,"petition",8,3,NA,0,10,100,40,45,1,102,NA,4,4,0,"petition",9,3,NA,0,10,100,10,45,1,122,NA,4,4,0,"petition",10,3,NA,0,10,100,20,45,1,108,NA,4,3,0,"petition",11,3,NA,0,11,110,15,45,1,121,NA,4,3,0,"petition",12,3,NA,0,6,60,10,45,1,90,NA,4,4,0,"petition",13,3,NA,0,8,80,20,45,1,106,NA,4,4,0,"petition",14,11,NA,0,1,0,0,0,0,1,0,NA,"Petition (0 cost to you)",1,2,3,4,3,3,3,4,1,1,140,190,120,140,135,80,85,135,105,80,70,65,100,115,78.6764705882353,2,6,28,"Ukraine","Woman","Economics",NA,"Other","1-2 years","Master's degree","Not employed","400",3,3,9,"No"
12,"hd9e5rlc",17,0,58,143,"activism","WaitForResults","2026-06-09 13:35:28.034163",1,NA,NA,0,"demonstration",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,10,100,30,45,NA,98,17,2,NA,NA,"demonstration",1,3,NA,0,11,110,30,45,NA,104,NA,2,NA,NA,"demonstration",2,3,NA,0,13,130,30,45,NA,120,NA,2,NA,NA,"demonstration",3,3,NA,0,11,110,20,45,NA,106,NA,2,NA,NA,"demonstration",4,3,NA,0,10,100,10,45,NA,106,NA,2,NA,NA,"demonstration",5,3,NA,0,10,100,10,45,NA,NA,NA,2,NA,NA,"demonstration",6,3,NA,0,NA,NA,NA,45,NA,NA,NA,2,NA,NA,"demonstration",7,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",8,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",9,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",10,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",11,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",12,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",13,3,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"demonstration",14,12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,70,60,50,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3235294117647,2,17,21,"Slovakian","Woman","Business Law","1-2","LLB","1-2 years","Secondary school","Part-time; in education/studying","500",4,7,6,"No"
13,"evnisgib",26,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.268118",1,NA,NA,24,"petition",9,1781013350.31822,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,12,120,120,45,NA,61.2,26,1,NA,NA,"petition",1,4,NA,0,15,150,0,45,NA,158,NA,1,NA,NA,"petition",2,4,NA,0,13,130,0,45,NA,138,NA,1,NA,NA,"petition",3,4,NA,0,10,100,0,45,NA,100,NA,1,NA,NA,"petition",4,4,NA,0,14,140,0,45,NA,140,NA,1,NA,NA,"petition",5,4,NA,0,13,130,0,45,NA,130,NA,1,NA,NA,"petition",6,4,NA,0,12,120,0,45,NA,120,NA,1,NA,NA,"petition",7,4,NA,0,15,150,125,45,1,91,NA,1,3,0,"petition",8,4,NA,0,13,130,0,45,0,160,NA,1,3,0,"petition",9,4,NA,0,15,150,0,45,0,176,NA,1,3,0,"petition",10,4,NA,0,15,150,0,45,0,178,NA,1,3,0,"petition",11,4,NA,0,15,150,0,45,0,170,NA,1,3,0,"petition",12,4,NA,0,13,130,0,45,0,156,NA,1,3,0,"petition",13,4,NA,0,14,140,0,45,0,148,NA,1,3,0,"petition",14,13,NA,0,0,0,1,0,0,0,0,NA,"Petition (0 cost to you)",1,3,1,1,4,2,3,4,1,1,153,20,20,0,0,0,0,165,75,65,70,50,65,20,78.6764705882353,2,26,25,"Russia","Man",NA,"1-2","MSc","3-5 years","Bachelor's degree","In education studying","300",5,2,3,"No"
14,"s4fdfqql",23,0,78,143,"activism","WaitForResults","2026-06-09 13:35:28.285298",1,NA,NA,0,"roadblock",NA,NA,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,5,50,30,45,NA,86,23,6,NA,NA,"roadblock",1,3,NA,0,9,90,90,45,NA,96,NA,6,NA,NA,"roadblock",2,3,NA,0,11,110,110,45,NA,94.4,NA,6,NA,NA,"roadblock",3,3,NA,0,11,110,100,45,NA,104,NA,6,NA,NA,"roadblock",4,3,NA,0,10,100,100,45,NA,65.2,NA,6,NA,NA,"roadblock",5,3,NA,0,9,90,80,45,NA,88,NA,6,NA,NA,"roadblock",6,3,NA,0,9,90,70,45,NA,52,NA,6,NA,NA,"roadblock",7,3,NA,0,7,70,70,35,1,NA,NA,6,2,2,"roadblock",8,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",9,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",10,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",11,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",12,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",13,3,NA,0,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"roadblock",14,14,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,165,240,236,235,163,195,80,NA,NA,NA,NA,NA,NA,NA,51.4705882352941,2,23,24,"Slovakian","Woman",NA,"1-2","BSc","3-5 years","Vocational training/apprenticeship","Part-time","500",3,6,7,"Once"
15,"1pjntanf",21,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.410784",1,NA,NA,18.15,"petition",14,1781013452.30665,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,7,70,40,45,NA,86,21,4,NA,NA,"petition",1,2,NA,0,8,80,50,45,NA,106,NA,4,NA,NA,"petition",2,2,NA,0,6,60,30,45,NA,78,NA,4,NA,NA,"petition",3,2,NA,0,9,90,50,45,NA,96,NA,4,NA,NA,"petition",4,2,NA,0,9,90,40,45,NA,104,NA,4,NA,NA,"petition",5,2,NA,0,8,80,20,45,NA,92,NA,4,NA,NA,"petition",6,2,NA,0,9,90,25,45,NA,99,NA,4,NA,NA,"petition",7,2,NA,0,10,100,25,45,1,129,NA,4,4,0,"petition",8,2,NA,0,10,100,35,45,1,107,NA,4,4,0,"petition",9,2,NA,0,9,90,25,45,1,97,NA,4,4,0,"petition",10,2,NA,0,7,70,0,45,0,98,NA,4,3,0,"petition",11,2,NA,0,6,60,20,45,1,66,NA,4,3,0,"petition",12,2,NA,0,10,100,40,45,1,100,NA,4,4,0,"petition",13,2,NA,0,11,110,35,45,1,121,NA,4,4,0,"petition",14,15,NA,0,1,0,1,0,1,1,0,"evidently cooperation would bring us the biggest profit and in the first rounds i wanted to establlish trust by my contributions","Petition (0 cost to you)",1,2,1,5,3,4,4,2,1,1,140,190,120,140,135,80,85,135,105,80,70,65,100,115,79.0441176470588,2,21,26,"Kazakhstan","Woman","Digital Economy","3-4","MSc","3-5 years","Bachelor's degree","In education studying","600",1,7,7,"Regularly"
16,"f6vny8d1",19,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.487907",1,NA,NA,10.89,"roadblock",13,1781013202.63948,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,1,NA,0,8,80,10,45,NA,86.4,19,3,NA,NA,"roadblock",1,1,NA,0,8,80,12,45,NA,85.2,NA,3,NA,NA,"roadblock",2,1,NA,0,11,110,16,45,NA,112.8,NA,3,NA,NA,"roadblock",3,1,NA,0,9,90,13,45,NA,90.6,NA,3,NA,NA,"roadblock",4,1,NA,0,4,40,0,45,NA,52.4,NA,3,NA,NA,"roadblock",5,1,NA,0,8,80,2,45,NA,91.2,NA,3,NA,NA,"roadblock",6,1,NA,0,9,90,20,45,NA,86,NA,3,NA,NA,"roadblock",7,1,NA,0,7,70,10,35,1,72.4,NA,3,2,2,"roadblock",8,1,NA,0,7,70,9,35,1,73,NA,3,2,2,"roadblock",9,1,NA,0,6,60,5,35,1,65.4,NA,3,1,1,"roadblock",10,1,NA,0,8,80,10,35,1,78.4,NA,3,1,1,"roadblock",11,1,NA,0,7,70,5,35,1,71.4,NA,3,1,1,"roadblock",12,1,NA,0,7,70,3,35,1,72.6,NA,3,2,2,"roadblock",13,1,NA,0,9,90,5,35,1,91.4,NA,3,2,2,"roadblock",14,16,NA,0,1,0,0,0,0,0,0,NA,"Road blocking (Cost: -10 sec to you; -5 sec to others)",3,4,3,4,4,4,4,3,1,1,41,43,47,34,31,33,40,31,30,26,21,16,14,16,78.6764705882353,2,19,22,"Turkish","Woman","Marketing","1-2","MSc","<1 year","Bachelor's degree","In education studying; Not employed","300-350",5,5,6,"Once"
17,"ek9i2pnl",10,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.505110",1,NA,NA,30,"petition",12,1781013410.76692,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,4,NA,0,12,120,55,45,NA,113,10,7,NA,NA,"petition",1,4,NA,0,13,130,30,45,NA,140,NA,7,NA,NA,"petition",2,4,NA,0,12,120,40,45,NA,120,NA,7,NA,NA,"petition",3,4,NA,0,11,110,10,45,NA,156,NA,7,NA,NA,"petition",4,4,NA,0,10,100,30,45,NA,158,NA,7,NA,NA,"petition",5,4,NA,0,11,110,50,45,NA,140,NA,7,NA,NA,"petition",6,4,NA,0,11,110,50,45,NA,92,NA,7,NA,NA,"petition",7,4,NA,0,12,120,100,45,1,148,NA,7,4,0,"petition",8,4,NA,0,12,120,100,45,1,160,NA,7,4,0,"petition",9,4,NA,0,12,120,100,45,1,156,NA,7,4,0,"petition",10,4,NA,0,14,140,100,45,1,192,NA,7,4,0,"petition",11,4,NA,0,14,140,100,45,1,200,NA,7,4,0,"petition",12,4,NA,0,15,150,100,45,1,218,NA,7,4,0,"petition",13,4,NA,0,15,150,100,45,1,106,NA,7,4,0,"petition",14,17,NA,0,1,0,1,0,0,0,0,NA,"Petition (0 cost to you)",1,5,3,5,5,5,5,2,1,1,120,100,100,140,220,200,80,320,350,340,380,400,420,140,78.6764705882353,2,10,20,"Austria","Woman",NA,"1-2","BSc","1-2 years","Secondary school","In education studying","100",5,7,6,"Once"
18,"5f0bpqo8",1,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.738355",1,NA,NA,30,"petition",12,1781013439.61136,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,11,110,0,45,NA,158,1,7,NA,NA,"petition",1,2,NA,0,13,130,0,45,NA,170,NA,7,NA,NA,"petition",2,2,NA,0,13,130,30,45,NA,140,NA,7,NA,NA,"petition",3,2,NA,0,11,110,10,45,NA,156,NA,7,NA,NA,"petition",4,2,NA,0,11,110,40,45,NA,158,NA,7,NA,NA,"petition",5,2,NA,0,10,100,40,45,NA,140,NA,7,NA,NA,"petition",6,2,NA,0,11,110,30,45,NA,112,NA,7,NA,NA,"petition",7,2,NA,0,12,120,20,45,1,228,NA,7,4,0,"petition",8,2,NA,0,11,110,50,45,1,200,NA,7,4,0,"petition",9,2,NA,0,10,100,50,45,1,186,NA,7,4,0,"petition",10,2,NA,0,9,90,90,45,1,152,NA,7,4,0,"petition",11,2,NA,0,12,120,80,45,1,200,NA,7,4,0,"petition",12,2,NA,0,12,120,120,45,1,168,NA,7,4,0,"petition",13,2,NA,0,7,70,0,45,1,126,NA,7,4,0,"petition",14,18,NA,0,0,0,1,0,0,0,0,NA,"None of the above",2,3,4,4,3,3,3,3,1,1,120,100,100,140,220,200,80,320,350,340,380,400,420,140,78.6764705882353,2,1,22,"Japanese","Man","BBA","7-8","BSc","None","Secondary school","Part-time; in education/studying","5000",5,7,6,"Once"
19,"fevonr07",4,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.813705",1,NA,NA,18.75,"petition",9,1781013410.0872,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,2,NA,0,12,120,0,45,NA,181.2,4,1,NA,NA,"petition",1,2,NA,0,14,140,0,45,NA,148,NA,1,NA,NA,"petition",2,2,NA,0,12,120,20,45,NA,108,NA,1,NA,NA,"petition",3,2,NA,0,13,130,0,45,NA,130,NA,1,NA,NA,"petition",4,2,NA,0,14,140,0,45,NA,140,NA,1,NA,NA,"petition",5,2,NA,0,13,130,0,45,NA,130,NA,1,NA,NA,"petition",6,2,NA,0,12,120,0,45,NA,120,NA,1,NA,NA,"petition",7,2,NA,0,15,150,30,45,1,186,NA,1,3,0,"petition",8,2,NA,0,13,130,35,45,1,125,NA,1,3,0,"petition",9,2,NA,0,13,130,20,45,1,136,NA,1,3,0,"petition",10,2,NA,0,15,150,30,45,1,148,NA,1,3,0,"petition",11,2,NA,0,15,150,20,45,1,150,NA,1,3,0,"petition",12,2,NA,0,15,150,30,45,1,146,NA,1,3,0,"petition",13,2,NA,0,15,150,0,45,1,158,NA,1,3,0,"petition",14,19,NA,0,0,0,0,0,0,1,0,"I wanted to earn more points through cooperation","None of the above",3,4,2,4,2,3,2,4,1,1,153,20,20,0,0,0,0,165,75,65,70,50,65,20,79.0441176470588,2,4,21,"Austria","Woman","Economics&Law","3-4","BSc","3-5 years","Secondary school","Not employed","400",1,2,2,"No"
20,"re1bvtsn",8,0,143,143,"questionnaire","ThankYou","2026-06-09 13:35:28.829410",1,NA,NA,18.84,"roadblock",13,1781013205.03333,"tdmddbpq",NA,NA,NA,NA,0,"activism_pet_first",5,NA,NA,3,NA,0,12,120,0,45,NA,136.4,8,3,NA,NA,"roadblock",1,3,NA,0,12,120,0,45,NA,137.2,NA,3,NA,NA,"roadblock",2,3,NA,0,13,130,0,45,NA,148.8,NA,3,NA,NA,"roadblock",3,3,NA,0,11,110,0,45,NA,123.6,NA,3,NA,NA,"roadblock",4,3,NA,0,14,140,0,45,NA,152.4,NA,3,NA,NA,"roadblock",5,3,NA,0,12,120,0,45,NA,133.2,NA,3,NA,NA,"roadblock",6,3,NA,0,12,120,0,45,NA,136,NA,3,NA,NA,"roadblock",7,3,NA,0,12,120,0,40,0,132.4,NA,3,2,2,"roadblock",8,3,NA,0,13,130,0,40,0,142,NA,3,2,2,"roadblock",9,3,NA,0,10,100,0,40,0,110.4,NA,3,1,1,"roadblock",10,3,NA,0,13,130,0,40,0,138.4,NA,3,1,1,"roadblock",11,3,NA,0,11,110,0,40,0,116.4,NA,3,1,1,"roadblock",12,3,NA,0,12,120,0,40,0,125.6,NA,3,2,2,"roadblock",13,3,NA,0,12,120,0,40,0,126.4,NA,3,2,2,"roadblock",14,20,NA,0,0,0,0,0,1,0,0,NA,"Petition (0 cost to you)",3,3,2,5,2,4,4,1,1,1,41,43,47,34,31,33,40,31,30,26,21,16,14,16,78.6764705882353,2,8,22,"Ukraine","Woman","Business Administration","7-8","BSc","<1 year","Bachelor's degree","Not employed",NA,3,6,7,"No"
