session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
490o2nk6,3,sage94b1,1,activism,SeatNumber,1780997114,1,0,0
490o2nk6,4,xob72kww,1,activism,SeatNumber,1780997115,1,0,0
490o2nk6,5,rikvgot9,1,activism,SeatNumber,1780997118,1,0,0
490o2nk6,6,wavcp8lj,1,activism,SeatNumber,1780997120,1,0,0
490o2nk6,3,sage94b1,2,activism,WaitForSeats,1780997120,1,0,1
490o2nk6,6,wavcp8lj,2,activism,WaitForSeats,1780997120,1,0,1
490o2nk6,1,ak8w5zdd,2,activism,WaitForSeats,1780997120,1,0,1
490o2nk6,2,zub63k0q,2,activism,WaitForSeats,1780997120,1,0,1
490o2nk6,7,e0h3487b,1,activism,SeatNumber,1780997122,1,0,0
490o2nk6,8,saqebx5b,1,activism,SeatNumber,1780997124,1,0,0
490o2nk6,7,e0h3487b,2,activism,WaitForSeats,1780997124,1,0,1
490o2nk6,8,saqebx5b,2,activism,WaitForSeats,1780997124,1,0,1
490o2nk6,4,xob72kww,2,activism,WaitForSeats,1780997124,1,0,1
490o2nk6,5,rikvgot9,2,activism,WaitForSeats,1780997124,1,0,1
490o2nk6,6,wavcp8lj,6,activism,EffortTask,1780997166,1,1,0
490o2nk6,2,zub63k0q,6,activism,EffortTask,1780997166,1,1,0
490o2nk6,1,ak8w5zdd,6,activism,EffortTask,1780997166,1,1,0
490o2nk6,3,sage94b1,6,activism,EffortTask,1780997166,1,1,0
490o2nk6,8,saqebx5b,6,activism,EffortTask,1780997170,1,1,0
490o2nk6,5,rikvgot9,6,activism,EffortTask,1780997170,1,1,0
490o2nk6,7,e0h3487b,6,activism,EffortTask,1780997170,1,1,0
490o2nk6,4,xob72kww,6,activism,EffortTask,1780997170,1,1,0
490o2nk6,1,ak8w5zdd,7,activism,Contribute,1780997542,1,0,0
